Rating_Group,Name,Rating
Medium,Ronnie Henry,62
Medium,Paweł Sasin,62
Medium,Christian Martínez,62
Medium,Sergey Breev,62
Medium,Tom Soares,62
Medium,Thomas Reinmann,62
Medium,Scott Vernon,62
Medium,Craig Mackail-Smith,62
Medium,Cezary Stefańczyk,62
Medium,Stuart Nelson,62
Medium,John White,62
Medium,Kim Christensen,62
Medium,Boris Rotenberg,62
Medium,Alan Bennett,62
Medium,Łukasz Mierzejewski,62
Medium,Lucian Goian,62
Medium,Mark McNulty,62
Medium,Keisuke Tsuboi,62
Medium,Antony Kay,62
Medium,Julien Viale,62
Medium,Lasse Kryger,62
Medium,Nicky Hunt,62
Medium,Paul Jones,62
Medium,Paul Hayes,62
Medium,Craig Woodman,62
Medium,Paweł Abbott,62
Medium,Stephen Bywater,62
Medium,Juan Bautista Cejas,61
Medium,Pervis Estupiñán,61
Medium,Erik Ruiz,61
Medium,Barros,61
Medium,Yuki Horigome,61
Medium,Ayaz Guliev,61
Medium,Hiroki Abe,61
Medium,Nicolás Domínguez,61
Medium,Maarten Peijnenburg,61
Medium,Tosin Kehinde,61
Medium,DJ Buffonge,61
Medium,Fabio Castellano,61
Medium,Danny Barbir,61
Medium,Lebo Mothiba,61
Medium,Alan Franco,61
Medium,Luca Vido,61
Medium,Filip Rogic,61
Medium,Jorge Cuenca,61
Medium,Diego Barbosa,61
Medium,Ben Liddle,61
Medium,Shinya Yajima,61
Medium,Abuchi Obinwa,61
Medium,Eric Curbelo,61
Medium,Akihiro Hyodo,61
Medium,Genta Miura,61
Medium,Francesco Antonucci,61
Medium,Fernando Ortíz,61
Medium,Guram Tetrashvili,61
Medium,Jardel,61
Medium,Napo Matsoso,61
Medium,Jackson Yueill,61
Medium,Jeremy Ebobisse,61
Medium,Delgado,61
Medium,Daniel Johnson,61
Medium,Niko Hansen,61
Medium,Juan Camilo Chaverra,61
Medium,Jacobo,61
Medium,Yainer Acevedo,61
Medium,Javi Jiménez,61
Medium,Myung Sung Joon,61
Medium,Kim Bo Seop,61
Medium,James Lea Siliki,61
Medium,Cris Salvador,61
Medium,Rubén Sánchez,61
Medium,Gustavo,61
Medium,Damir Ceter,61
Medium,Molina,61
Medium,Quiles,61
Medium,Ronan Touzet,61
Medium,Tommaso Cucchietti,61
Medium,Emiliano Purita,61
Medium,Pierre-Yves Hamel,61
Medium,Laurent Lemoine,61
Medium,Thibault Vlietinck,61
Medium,Diego Parras,61
Medium,Pedro Díaz,61
Medium,Julien Ngoy,61
Medium,Darius Osei,61
Medium,Chiki,61
Medium,Giulio Maggiore,61
Medium,Luiz Felipe,61
Medium,Fábio Mesquita,61
Medium,Walter Bracamonte,61
Medium,Ibrahima Conté,61
Medium,Herbie Kane,61
Medium,Serbay Can,61
Medium,Emerson Caeiro,61
Medium,Santiago Chacón,61
Medium,Michele Di Gregorio,61
Medium,Mikhail Kostyukov,61
Medium,Henk van Schaik,61
Medium,Muhanna Al Enazi,61
Medium,Marcus Edwards,61
Medium,Sultan Al Mutairi,61
Medium,Tanguy Ndombele,61
Medium,Loïc Goujon,61
Medium,Ihsan Sacko,61
Medium,Emmanuel Oti,61
Medium,São Bento,61
Medium,Seo Young Jae,61
Medium,Vegard Leikvoll Moberg,61
Medium,Matías Cano,61
Medium,Diadie Samassekou,61
Medium,Oleksiy Gutsulyak,61
Medium,Mayron De Almeida,61
Medium,Andrea Beghetto,61
Medium,Slaven Juriša,61
Medium,Nahum Gómez,61
Medium,Stefano Cason,61
Medium,Seiya Kitano,61
Medium,Diego Peralta,61
Medium,Enrique Serje,61
Medium,Luigi Canotto,61
Medium,Yair Ibargüen,61
Medium,Michał Nalepa,61
Medium,Joël Geissmann,61
Medium,Vahid Selimovic,61
Medium,Dante Vanzeir,61
Medium,Ramón García,61
Medium,Maximilian Jansen,61
Medium,Aldo Magaña,61
Medium,Florian Müller,61
Medium,Nico Rieble,61
Medium,Antoine Bernede,61
Medium,Abdelhadi Khalok,61
Medium,Pol,61
Medium,Emmanuel Letlotlo,61
Medium,Can Demir Aktav,61
Medium,Michał Marcjanik,61
Medium,Danijel Petrovic,61
Medium,Bakery Jatta,61
Medium,Yannick Mamilonne,61
Medium,Guillaume Sarrabayrouse,61
Medium,Alexis Larriere,61
Medium,Cristián González,61
Medium,Joseph Mensah,61
Medium,Fernando Juárez,61
Medium,Sabit Hakan Yılmaz,61
Medium,Yiğitcan Gölboyu,61
Medium,Emre Uğur Uruç,61
Medium,Diga Almeida,61
Medium,Dominik Brunnhübner,61
Medium,Héctor Nespral,61
Medium,İrfan Can Eğribayat,61
Medium,Bruno Viana,61
Medium,Jordy Bruijn,61
Medium,Quentin Daubin,61
Medium,Pierrick Fito,61
Medium,Emanuel Ojeda,61
Medium,Gonzalo Escobar,61
Medium,Babacar Niasse,61
Medium,Teo Castrofeito,61
Medium,Sebastián Villa,61
Medium,Maximiliano Lovera,61
Medium,Diego Abraham Gonzalez,61
Medium,Kerem Çalışkan,61
Medium,Rômulo,61
Medium,Udanta Singh,61
Medium,Rezo Gavtadze,61
Medium,Bruno Miranda,61
Medium,Borja Galán,61
Medium,Kim Jin Rae,61
Medium,Iván Rojas,61
Medium,Michael López,61
Medium,Niklas Castro,61
Medium,Jesús García,61
Medium,Park Dong Jin,61
Medium,David Browne,61
Medium,Phillip Tietz,61
Medium,Sei Muroya,61
Medium,Shuhei Otsuki,61
Medium,Mats Köhlert,61
Medium,Yuta Narawa,61
Medium,Yohei Otake,61
Medium,Cedric Itten,61
Medium,Batista,61
Medium,Cristhian Rivera,61
Medium,Rob Vincent,61
Medium,Tom Siwe,61
Medium,Félix Banega,61
Medium,Yusuke Kobayashi,61
Medium,Hiroto Nakagawa,61
Medium,Danilson,61
Medium,Kento Hashimoto,61
Medium,Kazuki Saito,61
Medium,Shigeru Yokotani,61
Medium,Santiago Paz,61
Medium,Fikayo Tomori,61
Medium,Takuya Matsuura,61
Medium,Yoshiaki Ota,61
Medium,Alejandro Almada,61
Medium,Robertino Insúa,61
Medium,Liam Gibson,61
Medium,Ryo Hatsuse,61
Medium,Masaru Kato,61
Medium,Facundo Cobos,61
Medium,Enzo Acosta,61
Medium,Shunsuke Motegi,61
Medium,Toshiyuki Takagi,61
Medium,Nao Iwadate,61
Medium,Jaime Pinto,61
Medium,Sebastian Starke Hedlund,61
Medium,Henrik Robstad,61
Medium,Patrik Karlsson Lagemyr,61
Medium,Moon Jun Ho,61
Medium,Lorenzo Di Livio,61
Medium,Trent Buhagiar,61
Medium,Dennis Castillo,61
Medium,Akseli Pelvas,61
Medium,Aaron Guillen,61
Medium,Kyle Fisher,61
Medium,Moustapha Seck,61
Medium,Joey Calistri,61
Medium,Roberto Núñez,61
Medium,Stéphane,61
Medium,Quentin Boisgard,61
Medium,Taha Ayan,61
Medium,Fabian Reese,61
Medium,Carlos Cermeño,61
Medium,Richard Jensen,61
Medium,David Cortés,61
Medium,Emmanuel Ntim,61
Medium,Adrián Cuadra,61
Medium,Markus Pavic,61
Medium,Michael Verrips,61
Medium,Kyle Edwards,61
Medium,Emmanuel Iyoha,61
Medium,Nicolas Janvier,61
Medium,Brian Cufré,61
Medium,Fabian Benko,61
Medium,Juan Bolaños,61
Medium,Marcel Hilßner,61
Medium,Igor Leontyev,61
Medium,Silvan Hefti,61
Medium,Jake Clarke-Salter,61
Medium,Mousa Madkhali,61
Medium,Giuseppe Pezzella,61
Medium,Nuno Lisareda,61
Medium,Nicolás Filhei,61
Medium,Michael Dimeira,61
Medium,Tony Abranjes,61
Medium,João Barnierie,61
Medium,Guto Milazar,61
Medium,Antonaldo Vaz,61
Medium,Lúcio Calegario,61
Medium,Ricardo Paz,61
Medium,José Juan García,61
Medium,Thomas Robinet,61
Medium,Dion Donohue,61
Medium,Jonathan Sabbatini,61
Medium,Víctor Zúñiga,61
Medium,Mauro Cerqueira,61
Medium,Robin Tim Becker,61
Medium,Gramoz Kurtaj,61
Medium,Mykola Matvienko,61
Medium,Sven Sprangler,61
Medium,Matías Figueroa,61
Medium,Felipe Saavedra,61
Medium,Ilyes Chaïbi,61
Medium,Mario Piccinocchi,61
Medium,Stefan Gartenmann,61
Medium,Álex García,61
Medium,Rannick Schoop,61
Medium,Mart Ristl,61
Medium,Rody de Boer,61
Medium,Kevin Holt,61
Medium,Niko Kijewski,61
Medium,Jeremy Helmer,61
Medium,Jens Teunckens,61
Medium,Bailey Peacock-Farrell,61
Medium,Christian Jakobsen,61
Medium,Maximiliano Caufriez,61
Medium,Fran Sánchez,61
Medium,Samed Karakoç,61
Medium,Jake McGing,61
Medium,Simone Pontisso,61
Medium,Alexis De Sart,61
Medium,Mazen Ali Abu Shararah,61
Medium,Juan Mosquera,61
Medium,Robert Obst,61
Medium,Cifré,61
Medium,Michael Gómez,61
Medium,Hatim Belal Mahmoud,61
Medium,Ryan Nyambe,61
Medium,Abdullah Kano,61
Medium,Mohammed Abdu Khubrani,61
Medium,Javi Jiménez,61
Medium,Bae Sin Yeong,61
Medium,Lee In Soo,61
Medium,Fabian Kalig,61
Medium,Kyle Howkins,61
Medium,Mërgim Vojvoda,61
Medium,Yuriy Shafinskiy,61
Medium,Alex De John,61
Medium,Nikita Sorokin,61
Medium,Oniel Fisher,61
Medium,Josh Cullen,61
Medium,Rushian Hepburn-Murphy,61
Medium,Nahuel,61
Medium,Sergey Serchenkov,61
Medium,Liam Walsh,61
Medium,Ismail Azzaoui,61
Medium,Randall Leal,61
Medium,Thomas Juel-Nielsen,61
Medium,Stian Semb Aasmundsen,61
Medium,Michael Folivi,61
Medium,Emmanuel Martínez,61
Medium,Roy Gelmi,61
Medium,Dobrivoj Rusov,61
Medium,Earl Edwards Jr.,61
Medium,Jáder Obrian,61
Medium,Duckens Nazon,61
Medium,Tom Walker,61
Medium,Franco Soldano,61
Medium,Stipe Vrdoljak,61
Medium,David Atanga,61
Medium,Edvinas Gertmonas,61
Medium,Sebastian Saucedo,61
Medium,Reece Grego-Cox,61
Medium,José Quiñones,61
Medium,Mohamed Mara,61
Medium,Nicolás Pelaitay,61
Medium,Ignacio Bonadio,61
Medium,Hamad Suliman Al Jayzani,61
Medium,Rodrigo Migone,61
Medium,Ryan Sweeney,61
Medium,George Dobson,61
Medium,Matthias Bader,61
Medium,Stefano Gori,61
Medium,Artem Samsonov,61
Medium,Panadero,61
Medium,Astemir Gordyushenko,61
Medium,Iván Sandoval,61
Medium,Kevin Toner,61
Medium,Mateo Castellano,61
Medium,Nicolás Canavessio,61
Medium,Divine Naah,61
Medium,Marcos Pinto,61
Medium,Harry Charsley,61
Medium,Ben Thompson,62
Medium,Conor McGrandles,61
Medium,Kike Barja,61
Medium,John Santander,61
Medium,Segun Owobowale,61
Medium,Massimiliano Gatto,61
Medium,Valentin Belon,61
Medium,Krystian Bielik,61
Medium,Li Ang,61
Medium,Aldo Benítez,61
Medium,Axel Borgmann,61
Medium,Fu Huan,61
Medium,Carlos Blanco,61
Medium,Gethin Jones,61
Medium,Maximiliano González,61
Medium,Ferney Otero,62
Medium,Michael Schindele,61
Medium,Jørgen Kolstad,61
Medium,Karol Świderski,61
Medium,Samy Mmaee,61
Medium,Pedro Chirivella,61
Medium,Paolo Fernandes,61
Medium,Cameron Humphreys-Grant,61
Medium,Brandon Comley,61
Medium,Alexander Nübel,61
Medium,Sandi Lovric,61
Medium,Timo Königsmann,61
Medium,Marlon Ritter,61
Medium,Marvin Egho,61
Medium,Krisztián Tamás,61
Medium,Adrían Sporle,61
Medium,Vadim Steklov,61
Medium,Mattia Sprocati,61
Medium,Przemyslaw Mystkowski,61
Medium,Federico Palacios Martínez,61
Medium,Scott Burgess,61
Medium,Luca-Milan Zander,61
Medium,Baek Dong Gyu,61
Medium,Cristian Torres,61
Medium,Kevin Flores,61
Medium,Freddie Woodman,61
Medium,Connor Dimaio,61
Medium,Daniel Edvardsen,61
Medium,Jeison Ángulo,61
Medium,Shi Xiaotian,61
Medium,Bai Jiajun,61
Medium,Quentin N'Gakoutou,61
Medium,Aaron Long,61
Medium,Christoffer Carlsson,61
Medium,Pierluigi Cappelluzzo,61
Medium,Jack Stobbs,61
Medium,Elliot Kebbie,61
Medium,Sergio Román,61
Medium,Ben Sweat,61
Medium,Jai Ingham,61
Medium,Francisco Arancibia,61
Medium,Dominik Kun,61
Medium,Mohammed Al Saiari,61
Medium,Michele Rocca,61
Medium,Guido Guerrieri,61
Medium,Nikola Zivotic,61
Medium,Denny Johnstone,61
Medium,Francesco Celeste,61
Medium,Per Karlsson,61
Medium,Tobias Karlsson,61
Medium,David Svensson,61
Medium,Filip Jagiełło,61
Medium,George Thomas,61
Low,Bill Tuiloma,60
Medium,Franco Leys,61
Medium,Davide Vitturini,61
Medium,Luis Miño,61
Medium,Joao Rodríguez,61
Medium,Amaar Ali Al Dohaim,61
Medium,Kean Bryan,61
Medium,Frankie Kent,61
Medium,Runar Espejord,61
Medium,Nicolás Pantaleone,61
Medium,Joshua Nadeau,61
Medium,Alperen Uysal,61
Medium,David Gómez,61
Medium,Bryan Constant,61
Medium,Dmitriy Osipov,61
Medium,Jorge Grant,61
Medium,Nicolás Rinaldi,61
Medium,Jose Johan Silva,61
Medium,Lino Maldonado,61
Medium,Sonni Nattestad,61
Medium,Alex Gilliead,61
Medium,Dani Iglesias,61
Medium,Denis Perger,61
Medium,Caleb Stanko,61
Medium,Ted Smith,61
Medium,Andreas Bruhn,61
Medium,Thomas Zündel,61
Medium,Jordan Elsey,61
Medium,Ezequiel Parnisari,61
Medium,Krzysztof Danielewicz,61
Medium,Oliver Lund,61
Medium,Philip Zinckernagel,61
Medium,Elio Capradossi,61
Medium,Callam Jones,61
Medium,Lucas Salas,61
Medium,Camilo Ponce,61
Medium,Víctor Ruiz,61
Medium,Dominic Smith,61
Medium,Juan Rodríguez,61
Medium,Sebastián Ayala,61
Medium,Fabio Castillo,61
Medium,Jáiber Cardona,61
Medium,Esteban Espíndola,61
Medium,Ryan Haynes,61
Medium,Tor Andre Aasheim,61
Medium,Bjørn Inge Utvik,61
Medium,Rúben Oliveira,61
Medium,Jack Barmby,61
Medium,Miguel Murillo,61
Medium,Alexis Delgado,61
Medium,Stephen O'Donnell,61
Medium,Paulo Retre,61
Medium,Connor Pain,62
Medium,Phakamani Mngadi,61
Medium,Vanja Marković,61
Medium,Je Jong Hyeon,61
Medium,Kim Gyeong Min,61
Medium,Ángel García,61
Medium,Reece Flanagan,61
Medium,Kim Jun Su,61
Medium,John Stertzer,61
Medium,Jung Bin Park,61
Medium,Hakeeb Adelakun,61
Medium,Paul Arnold Garita,61
Medium,Matthias Strohmaier,61
Medium,Abdoulaye Keita,61
Medium,Baba Traoré,61
Medium,Andreas Hollingen,61
Medium,Mark O'Hara,61
Medium,Harry Middleton,61
Medium,Adam Dźwigała,61
Medium,Husam Al Jadani,61
Medium,Callum McFadzean,61
Medium,Christopher Dilo,61
Medium,Mohammed Al Amri,62
Medium,Paolo Frascatore,61
Medium,Amer Haroun Mohammed,61
Medium,Fahad Ayed Al Johani,61
Medium,Jesper Björkman,61
Medium,Jacob Dehn Andersen,61
Medium,Lasse Petry,61
Medium,Jack Munns,61
Medium,Jack Duncan,61
Medium,Michael Duffy,61
Medium,Ibrahim Al Zubaidi,61
Medium,Yaseer Hussain Al Fahmi,61
Medium,Muhannad Al Farsi,61
Medium,Kieran Sadlier,61
Medium,Thomas Dähne,61
Medium,Ian Lawlor,61
Medium,Thomas Vincensini,61
Medium,Dan Butler,61
Medium,Ahmed Al Mubarak,61
Medium,Hussain Al Shuwaysh,61
Medium,Mustafa Malaeka,61
Medium,Sultan Al Yami,61
Medium,Musab Al Otaibi,61
Medium,Fahad Al Reshedi,61
Medium,Ahmad Mohammed Abbas,61
Medium,Alassane N'Diaye,61
Medium,Luke Gambin,61
Medium,Cedric Badjeck,61
Medium,Kwame Thomas,61
Medium,Pascal Millien,61
Medium,Gabriel Somi,61
Medium,Luke Byrne,61
Medium,Lee Jun Ho,61
Medium,Park Se Jik,61
Medium,Mark Ridgers,61
Medium,Wesley Jobello,61
Medium,Semi Ajayi,61
Medium,Riccardo Ragni,61
Medium,Marc Pelosi,61
Medium,Ryan Edwards,61
Medium,Jordan Roberts,61
Medium,Gearóid Morrissey,61
Medium,Rui Vieira,61
Medium,Bradley Diallo,61
Medium,Dejan Stojanovic,61
Medium,Krzysztof Baran,61
Medium,Carlos Daniel,61
Medium,Elfar Freyr Helgason,61
Medium,Mikael Mandron,61
Medium,Jamie Stephens,61
Medium,Zander Clark,61
Medium,Marco Perrotta,61
Medium,Tom Nichols,61
Medium,Hugo Silva,61
Medium,Davit Skhirtladze,61
Medium,Eirik Ulland Andersen,61
Medium,Oliver Turton,61
Medium,Alex Cairns,61
Medium,Alberto Prada,61
Medium,Reice Charles-Cook,61
Medium,Joe Day,61
Medium,Elton Monteiro,61
Medium,Elliott Johnson,61
Medium,Josh Ruffels,61
Medium,Alex Rodman,61
Medium,Manuel Pérez,61
Medium,Bryan Meredith,61
Medium,Billy Clifford,61
Medium,Blair Adams,61
Medium,Tom Barkhuizen,61
Medium,Aaron McCarey,61
Medium,Patrick Hoban,61
Medium,Jermaine McGlashan,61
Medium,Jerrad Tyson,61
Medium,Ramón,61
Medium,Tonny Brochmann,61
Medium,Jack Redshaw,61
Medium,Jesse Joronen,61
Medium,Clévid Dikamona,61
Medium,Taylor Regan,61
Medium,Eli Babalj,61
Medium,Kevin Dawson,61
Medium,Anthony Flood,61
Medium,Mark Cullen,61
Medium,Hampus Nilsson,61
Medium,Craig Clay,61
Medium,Tor Øyvind Hovda,61
Medium,George Williams,61
Medium,Mark Gillespie,61
Medium,Aslak Falch,61
Medium,Lennard Adjetey Sowah,61
Medium,Jayden Stockley,61
Medium,Pavel Komolov,61
Medium,Omar Beckles,62
Medium,Conor Henderson,61
Medium,Kisho Yano,61
Medium,Mark O'Brien,61
Medium,Ján Greguš,61
Medium,Kurtis Byrne,61
Medium,Benjamin Büchel,61
Medium,Ollie Clarke,61
Medium,Kevin Fickentscher,61
Medium,Daniel Kearns,61
Medium,Andre Blackman,61
Medium,Kim Keun Bae,61
Medium,Tomohiko Miyazaki,61
Medium,Shoki Hirai,61
Medium,Shunsuke Ando,61
Medium,Fraser Franks,61
Medium,Terry Gornell,61
Medium,Aaron Morris,61
Medium,Umut Sözen,61
Medium,Davis Curiale,61
Medium,Michał Buchalik,61
Medium,Michal Peškovič,61
Medium,Daniel Johansson,61
Medium,Amadou Jawo,61
Medium,Matt Godden,61
Medium,David McAllister,61
Medium,Ben Kantarovski,61
Medium,Koki Mizuno,61
Medium,Bobby Grant,61
Medium,Matthew Briggs,61
Medium,Lorcan Fitzgerald,61
Medium,Dean Winnard,61
Medium,Adam McGurk,61
Medium,Milan Gajić,61
Medium,Robbie Weir,61
Medium,Vinny Faherty,61
Medium,Graham Burke,61
Medium,Jimmy Smith,61
Medium,Kelvin Etuhu,61
Medium,Artur Krysiak,61
Medium,Sean McAllister,61
Medium,Marcelinho,61
Medium,Stefan Larsson,61
Medium,Ben Kennedy,61
Medium,Fahad Al Shammari,61
Medium,Lenell John-Lewis,61
Medium,Joe Thompson,61
Medium,Romuald Boco,61
Medium,Marco van Duin,61
Medium,Nicolaj Agger,61
Medium,Anders Randrup,61
Medium,Horacio Ramírez,61
Medium,Riccardo Nardini,61
Medium,Theo Robinson,61
Medium,Connor Smith,61
Medium,Jeppe Brandrup,61
Medium,Xavier Tomas,61
Medium,Stefan Batan,61
Medium,Derrick Etienne Jr.,61
Medium,Derek Pender,61
Medium,Maciej Szmatiuk,61
Medium,Stefan Rodevåg,61
Medium,Fatih Atik,61
Medium,Shane Supple,61
Medium,Thomas Christensen,61
Medium,David Mendes da Silva,61
Medium,Michael Nelson,61
Medium,Zbigniew Małkowski,61
Medium,Matt Harrold,61
Medium,Gary McSheffrey,61
Medium,Landry Bonnefoi,61
Medium,Casper Ankergren,61
Medium,Jermaine Easter,61
Medium,Marcus Tudgay,61
Medium,Billy Paynter,61
Medium,Joe Murphy,61
Medium,Jonas Johansen,61
Medium,Jamie McGuire,61
Medium,Raffaele Cretaro,61
Medium,Craig Disley,61
Medium,Ritchie Humphreys,61
Medium,Glenn Morris,61
Medium,Alan Smith,61
Medium,Chris Porter,61
Medium,Jeffrey Leiwakabessy,61
Medium,Matt Oakley,61
Low,Nicolás Bazzana,60
Low,Uriel Antuna,60
Low,Kevin Danso,60
Low,Kim Han Gil,60
Low,Paulo Alves,60
Low,Ilya Zhigulev,60
Low,Itsuki Oda,60
Low,Quique Cebriá,60
Low,Matthias Verreth,60
Low,Saturday Erimuya,60
Low,Adam Najem,60
Low,Matija Špičić,60
Low,Edgardo Rito,60
Low,Edwin Peraza,60
Low,Arne Maier,60
Low,Marco Friedl,60
Low,Daniel Schmidt,60
Low,Andrej Kotnik,60
Low,Marios Siabanis,60
Low,Rodrigo,60
Low,Gastón Togni,60
Low,Dennis Johnsen,60
Low,Dennis Lippert,60
Low,Abdelhamid Sabiri,60
Low,Tony Figueroa,60
Low,Aliko Bala,60
Low,Nikita Gvineyskiy,60
Low,Jonathan Acosta,60
Low,Takuo Okubo,60
Low,Manuel De Luca,60
Low,Bryan Passi,60
Low,Carlinhos,60
Low,Thibaud Verlinden,60
Medium,Roman Macek,63
Low,Julian Calor,60
Low,Brian Wright,60
Low,Brandon Aubrey,60
Low,Chris Odoi-Atsem,60
Low,Eric Klenofsky,60
Low,Giovanni Terrani,60
Low,Cherif Ndiaye,60
Low,Ro-Shaun Williams,60
Low,Latif Blessing,60
Low,Manuel Bustos,60
Low,Youssef Maziz,60
Low,Tommaso Costantini,60
Low,Jang Cheol Yong,60
Low,Jang Seong Jae,60
Low,Oleg Kudryk,60
Low,Roberto Alvarado,60
Low,Juan Ignacio Mare,60
Low,Yusuf Çelik,60
Low,Fousseni Diabaté,60
Low,Alexandr Sobolev,60
Low,Andrew Jung,60
Low,Martin Terrier,60
Low,Ahmet Eyüp Türkaslan,60
Low,Walter Viitala,60
Low,Luis Muñoz,60
Low,Marc Carbó,60
Low,Gabriel Rojas,60
Low,Juan Bauza,60
Low,Christopher Opéri,60
Low,Terry Osei-Berkoe,60
Low,Dimitar Pirgov,60
Low,Owen Wijndal,60
Low,Viti,60
Low,Mahlatse Makudubela,60
Low,Robert Glatzel,60
Low,Yves Bissouma,60
Low,Libor Hrdlička,60
Low,Moussa Seydi,60
Low,Lassana Faye,60
Low,Achileas Poungouras,60
Low,Mohamed Konaté,60
Low,William Tchuameni,60
Low,Zakaria Sanogo,60
Low,Valentin Cojocaru,60
Low,Arnaut Groeneveld,60
Low,João Basso,60
Low,Javier Fernández,60
Low,Thembela Sikhakhane,60
Low,Alexandre Lavenant,60
Low,Dmitriy Vorobyev,60
Low,Vanderlei Dimao,60
Low,Helder Cuinha,60
Low,Madrigal,60
Low,Dani Cárdenas,60
Low,Gorka Alegría,60
Low,Javi Díaz,60
Low,Cristian Ramírez,60
Low,Kaiser,60
Low,Kadem Yaşar,60
Low,Gökay Güney,60
Low,Facundo Barceló,60
Low,Gastón Gómez,60
Low,Valerio Mantovani,60
Low,Tiago André,60
Low,Alessandro Confente,60
Low,Fabio De Paoli,60
Low,Daniel Garro,60
Low,Abdoulaye Sissako,60
Low,Jorge Alberto Durán,60
Low,Alexis Mané,60
Low,Dylan George,60
Low,Bandar Al Mutairi,60
Low,Nayef Essa Al Dhafeeri,60
Low,Guram Adzhoev,60
Low,Mounir Chouiar,60
Low,Jorge Faúndez,60
Low,Gabriele Rolando,60
Low,Diego Ferraresso,60
Low,Ricardo Peña,60
Low,Emanuele Ndoj,60
Low,Sergiy Pogorilyi,60
Low,Sebastien Amoros,60
Low,Reuven Niemeijer,60
Low,Holly Tshimanga,60
Low,Fabian Nuñez,60
Low,Christian Vaquero,60
Low,Yeerjieti Yeerzati,60
Low,Giovanni Crociata,60
Low,Bright Gyamfi,60
Low,Hassan Jamal Al Habib,60
Low,Josh Maja,60
Low,Mohamed Haddachi,60
Low,Trevor David,60
Low,César Assia,60
Low,Petar Zivkov,60
Low,Daniele Cardelli,60
Low,Przemysław Szarek,60
Low,Arthur Yannick Gomis,60
Low,Jakub Arak,60
Low,Ruben de Jager,60
Low,Amara Condé,60
Low,Marius Funk,60
Medium,Bernard Tekpetey,61
Low,Stephane Omeonga,60
Low,Timo Hübers,60
Low,Kristian Dirks Riis,60
Low,Joaquin Aros,60
Low,Sebastian Diaz,60
Low,Jaime Soto,60
Low,Ivo Chaves,60
Low,Yusuf Fırat Kaplan,60
Low,Ahmet Bahçıvan,60
Low,Shaun Pearson,60
Low,Obed Malolo,60
Low,Sergey Podoksenov,60
Low,Georgi Kostadinov,60
Low,Sergi Álamo,60
Low,Keanu Staude,60
Low,José Valdez,60
Low,Fabio Della Giovanna,60
Low,Issam Ben Khemis,60
Low,Bradley Mazikou,60
Low,Doğukan Sinik,60
Low,Rodrigo Córdoba,60
Low,Wilson Sosán,60
Low,Nazario Chalves,60
Low,Tomás Sandoval,60
Low,Namakoro Diallo,60
Low,Alexandre Leroyer,60
Low,Simone Palombi,60
Low,Aaron Dhondt,60
Low,Ben Brereton,60
Low,Jeff Callebaut,60
Low,Jean-Yves Tabla,60
Low,Thomas Oude Kotte,60
Low,Luca Germoni,60
Low,Aïssa Bilal Laïdouni,60
Low,Jaume Valens,60
Low,Ricky Alonso,60
Low,Anton Nedyalkov,60
Low,Joël Abu Hanna,60
Low,Vincent Dorel,60
Low,Luis Sinisterra,60
Low,Robin Le Normand,60
Low,Erik Næsbak Brenden,60
Low,Hong Joon Ho,60
Low,Jeong Dong Yun,60
Low,Shannon Gomez,60
Low,Thomas Kok,60
Low,Xaver Schlager,60
Low,Tsuyoshi Shimamura,60
Low,Ko Itakura,60
Low,Ricardo Kieboom,60
Low,Federico Costa,60
Low,Mathias Pereira Lage,60
Low,Franco Troyansky,60
Low,Daniel Cleary,60
Low,Corral,60
Low,Sullivan Martinet,60
Low,Lucas Piergiacomi,60
Low,Masato Kurogi,60
Low,Masaru Matsuhashi,60
Low,Yu Tamura,60
Low,Shunsuke Tsutsumi,60
Low,Masashi Kamekawa,60
Low,Yuki Saneto,60
Low,Keijiro Ogawa,60
Low,Luciano Gómez,60
Low,Hayao Kawabe,60
Low,Gianfranco Ferrero,60
Low,Bautista Cascini,60
Low,Milton Valenzuela,60
Low,Emiliano Franco,60
Low,Takuya Marutani,60
Low,Kyohei Yoshino,60
Low,Tomoki Imai,60
Low,Fumiya Hayakawa,60
Low,Koji Inada,60
Low,Ryuji Izumi,60
Low,Ramiro Garay,60
Low,Florian Escales,60
Low,Robbert de Vos,60
Low,Joe Caletti,60
Low,Axel Kacou,60
Low,Moses Ogbu,60
Low,Eric Oelschlägel,60
Low,Daniel James,60
Low,Conor Masterson,60
Low,Stian Michalsen,60
Low,Mathias Bringaker,60
Low,Hadji Barry,60
Low,Cole Seiler,60
Low,Ezequiel Palomeque,60
Low,Femi Hollinger-Janzen,60
Low,Brendan Hines-Ike,60
Low,Woo Chan Yang,60
Low,George Miller,60
Low,Brandon Allen,60
Low,Hüseyin Yılmaz,60
Low,Jesper Karlsson,60
Low,Nico Karger,60
Low,Tim Blättler,60
Low,Quentin Braat,60
Low,Juan David Jiménez,60
Low,Martin Ramsland,60
Low,Ruon Tongyik,60
Low,James Aguirre,60
Low,Antony Evans,60
Low,Nicolás Andereggen,60
Low,Exequiel Palacios,60
Low,Thomas Biancardini,60
Low,Marcus Browne,60
Low,Joe Ward,60
Low,Dylan Fox,60
Low,Gonzalo Montiel,60
Low,Juan Manuel Álvarez,60
Low,Ramiro Macagno,60
Low,Fabián Henríquez,60
Low,Brahim Konaté,60
Low,Charles Traoré,60
Low,Blagoy Makendzhiev,60
Low,Amir Natcho,60
Low,Michael Brandner,60
